category,item,tag,code,name,notes
S03,工業統計メッシュ,IndustrialStatisticsMesh,S03_195,生活関連産業_１日当たり海水量,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_001,3次メッシュコード,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_002,都道府県コード,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_003,図葉名称,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_004,農家人口_総数,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_005,農家人口_男,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_006,農家人口_女,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_007,男人数_14才以下,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_008,男人数_15才,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_009,男人数_16-19才,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_010,男人数_20-29才,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_011,男人数_30-39才,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_012,男人数_40-49才,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_013,男人数_50-59才,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_014,男人数_60-64才,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_015,男人数_65才以上,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_016,女人数_14才以下,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_017,女人数_15才,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_018,女人数_16-19才,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_019,女人数_20-29才,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_020,女人数_30-39才,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_021,女人数_40-49才,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_022,女人数_50-59才,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_023,女人数_60-64才,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_024,女人数_65才以上,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_025,農家数世帯員数別_1人世帯,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_026,農家数世帯員数別_2人世帯,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_027,農家数世帯員数別_3-5人世帯,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_028,農家数世帯員数別_6人以上世帯,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_029,就業状態別農業人口_１6才以上世帯員数（男女計）,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_030,就業状態別農業人口_16才以上世帯員数（男）,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_031,就業状態別農業人口_自家農業従事者総数（男女計）,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_032,就業状態別農業人口_自家農業従事者総数（男）,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_033,就業状態別農業人口_自家農業従事者総数_うち仕事が主の人（男女計）,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_034,就業状態別農業人口_自家農業従事者総数_うち仕事が主の人（男）,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_035,就業状態別農業人口_自家農業が主の総人口（男女計）,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_036,就業状態別農業人口_自家農業が主の総人口（男）,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_037,就業状態別農業人口_自家農業が主の総人口_うち仕事が主な人（男女計）,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_038,就業状態別農業人口_自家農業が主の総人口_うち仕事が主な人（男）,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_039,就業状態別農業人口_その他の仕事が主な人（男女計）,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_040,就業状態別農業人口_その他の仕事が主な人（男）,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_041,就業状態別農業人口_その他の仕事にだけ従事（男女計）,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_042,就業状態別農業人口_その他の仕事にだけ従事（男）,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_043,就業状態別農業人口_仕事に従事しなかった人（男女計）,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_044,就業状態別農業人口_仕事に従事しなかった人（男）,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_045,自家農業従事者数16才以上_総数,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_046,自家農業従事者数16才以上_男,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_047,自家農業従事者数16才以上_女,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_048,自家農業従事者数16才以上_日数別男女計（60日未満）,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_049,自家農業従事者数16才以上_日数別男女計（66-99日）,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_050,自家農業従事者数16才以上_日数別男女計（100-149日）,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_051,自家農業従事者数16才以上_日数別男女計（150日以上）,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_052,兼業種類別従業者実人数_兼業従事者総数（男女計）,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_053,兼業種類別従業者実人数_兼業従事者総数（男）,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_054,兼業種類別従業者実人数_主に恒常的勤務（男女計）,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_055,兼業種類別従業者実人数_主に恒常的勤務（男）,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_056,兼業種類別従業者実人数_主に出稼ぎ（男女計）,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_057,兼業種類別従業者実人数_主に出稼ぎ（男）,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_058,兼業種類別従業者実人数_主に日雇臨時雇（男女計）,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_059,兼業種類別従業者実人数_主に日雇臨時雇（男）,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_060,兼業種類別従業者実人数_自営業（男女計）,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_061,兼業種類別従業者実人数_自営業（男）,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_062,農業年雇数,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_063,農業臨時雇・手間替え,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_064,水稲作作業請負わせた農家数・面積_請負わせた実農家数,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_065,水稲作作業請負わせた農家数・面積_5作業全部を請負に出した農家数,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_066,水稲作作業請負わせた農家数・面積_耕起作業（農家数）,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_067,水稲作作業請負わせた農家数・面積_耕起作業（面積）,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_068,水稲作作業請負わせた農家数・面積_稲刈り作業（農家数）,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_069,水稲作作業請負わせた農家数・面積_稲刈り作業（面積）,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_070,専兼業別農家数_農家総数,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_071,専兼業別農家数_専業農家計,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_072,専兼業別農家数_専業農家（うち男子生産年齢人口がいない世帯）,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_073,専兼業別農家数_兼業農家第Ⅰ種計,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_074,専兼業別農家数_兼業農家第Ⅰ種（うちその他の世帯員兼業）,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_075,専兼業別農家数_第Ⅱ種兼業農家,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_076,農家実数家としての主な兼業種類別_第Ⅰ種兼業農家（恒常的勤務）,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_077,農家実数家としての主な兼業種類別_第Ⅰ種兼業農家（出かせぎ）,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_078,農家実数家としての主な兼業種類別_第Ⅰ種兼業農家（日雇・臨時雇）,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_079,農家実数家としての主な兼業種類別_第Ⅰ種兼業農家（自営）,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_080,農家実数家としての主な兼業種類別_第Ⅱ種兼業農家（恒常的勤務）,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_081,農家実数家としての主な兼業種類別_第Ⅱ種兼業農家（出かせぎ）,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_082,農家実数家としての主な兼業種類別_第Ⅱ種兼業農家（日雇・臨時雇）,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_083,農家実数家としての主な兼業種類別_第Ⅱ種兼業農家（自営）,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_084,農家数農産物販売金額規模別_販売なし,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_085,農家数農産物販売金額規模別_50万未満,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_086,農家数農産物販売金額規模別_50万-100万円,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_087,農家数農産物販売金額規模別_100万-300万円,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_088,農家数農産物販売金額規模別_300万-500万円,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_089,農家数農産物販売金額規模別_500万円,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_090,販売収入1位部門別農家数_農産物を販売した農家,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_091,販売収入1位部門別農家数_いね,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_092,販売収入1位部門別農家数_麦類,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_093,販売収入1位部門別農家数_雑穀・いも・豆類,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_094,販売収入1位部門別農家数_工芸作物,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_095,販売収入1位部門別農家数_施設園芸,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_096,販売収入1位部門別農家数_野菜,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_097,販売収入1位部門別農家数_果樹,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_098,販売収入1位部門別農家数_その他の作物,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_099,販売収入1位部門別農家数_酪農,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_100,販売収入1位部門別農家数_養豚,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_101,販売収入1位部門別農家数_養鶏,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_102,販売収入1位部門別農家数_その他の畜産,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_103,販売収入1位部門別農家数_養蚕,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_104,状態別農家数世帯主の農業従事_男（16-64才の世帯主）,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_105,状態別農家数世帯主の農業従事_男（農業従事100日以上の世帯主）,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_106,状態別農家数世帯主の農業従事_女（16-64才の世帯主）,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_107,状態別農家数世帯主の農業従事_女（農業従事100日以上の世帯主）,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_108,経営耕地規模別農家数_例外規定,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_109,経営耕地規模別農家数_0.5ha未満（2ha未満）,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_110,経営耕地規模別農家数_0.5-0.1ha（2-3ha）,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_111,経営耕地規模別農家数_1.0-1.5ha（3-4ha）,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_112,経営耕地規模別農家数_1.5-2.0ha（4-5ha）,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_113,経営耕地規模別農家数_2.0-3.0ha（5-10ha）,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_114,経営耕地規模別農家数_3.0ha以上（10ha以上）,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_115,経営耕地規模別農家数_総農家数,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_116,農家数農業就業状態別_専従者なし,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_117,農家数農業就業状態別_専従者女子だけ,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_118,農家数農業就業状態別_男子専従者1人,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_119,農家数農業就業状態別_男子専従者2人,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_120,経営耕地面積_総経営耕地面積,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_121,経営耕地面積_田,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_122,経営耕地面積_畑（計）,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_123,経営耕地面積_畑（普通畑）,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_124,経営耕地面積_畑（普通畑のうち飼料作物だけを作った畑）,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_125,経営耕地面積_畑（牧草専用地）,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_126,経営耕地面積_果樹地（計）,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_127,経営耕地面積_果樹地（果樹園）,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_128,経営耕地面積_果樹地（茶園）,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_129,経営耕地面積_果樹地（桑園）,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_130,保有山林_山林保有農家数,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_131,保有山林_保有山林面積,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_132,作物の類別収穫面積_収穫面積計,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_133,作物の類別収穫面積_いね,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_134,作物の類別収穫面積_麦類,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_135,作物の類別収穫面積_雑穀・いも・豆類,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_136,作物の類別収穫面積_工芸作物,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_137,作物の類別収穫面積_野菜,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_138,作物の類別収穫面積_花き（花木類）,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_139,作物の類別収穫面積_飼料作物,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_140,作物の類別収穫面積_果樹栽培面積（りんご）,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_141,作物の類別収穫面積_果樹栽培面積（ぶどう）,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_142,作物の類別収穫面積_果樹栽培面積（みかん）,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_143,作物の類別収穫面積_果樹栽培面積（なし）,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_144,作物の類別収穫面積_果樹栽培面積（もも）,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_145,作物の類別収穫面積_果樹栽培面積（栽培面積計）,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_146,作物の類別収穫面積_施設園芸（施設のある農家数）,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_147,作物の類別収穫面積_施設園芸（ハウス・ガラス室合計面積）,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_148,養蚕_養蚕掃立卵量,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_149,養蚕_養蚕掃立農家数,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_150,農用トラクター動力耕うん機_所有実農家数,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_151,農用トラクター動力耕うん機_個人有・共有（合計台数）,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_152,農用トラクター動力耕うん機_個人有・共有（うち10馬力（北海道30）以上個人有・共有台数）,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_153,その他の農用機械個人有・共有合計_走行式動力防除機,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_154,"昭和50年: その他の農用機械個人有・共有合計_動力噴霧機
昭和55年: その他の農用機械個人有・共有合計_動力防除機",NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_155,"昭和50年: その他の農用機械個人有・共有合計_動力散粉機
昭和55年: その他の農用機械個人有・共有合計_動力田植機",NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_156,その他の農用機械個人有・共有合計_バインダー,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_157,その他の農用機械個人有・共有合計_自脱型コンバイン,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_158,"昭和50年: その他の農用機械個人有・共有合計_ミルカー
昭和55年: その他の農用機械個人有・共有合計_米麦用乾燥機",NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_159,"昭和50年: その他の農用機械個人有・共有合計_農用トラック
昭和55年: その他の農用機械個人有・共有合計_バルククーラー",NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_160,乳用牛_飼養農家数,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_161,乳用牛_飼養農家数（うち2才以上の乳用牛を10頭以上飼っている農家数）,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_162,乳用牛_飼養頭数,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_163,肉用牛_飼養農家数,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_164,肉用牛_飼養頭数,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_165,豚_飼養農家数,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_166,豚_飼養農家数（うち肥養豚30頭以上飼養の農家数）,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_167,豚_飼養頭数,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_168,にわとり_飼養農家数,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_169,にわとり_飼養農家数（うち採卵形（6ヶ月以上）500羽以上飼養農家数）,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_170,にわとり_飼養頭数,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_171,ブロイラー_出荷農家数,NA
S04,農業センサスメッシュ,AgriculturalCensus,S04_172,ブロイラー_出荷羽数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05a_001,都市圏,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05a_002,調査年度,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05a_003,発生集中,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05a_004,ゾーンコード,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05a_005,鉄道-出勤トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05a_006,鉄道-登校トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05a_007,鉄道-自由トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05a_008,鉄道-業務トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05a_009,鉄道-帰宅トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05a_010,鉄道-合計トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05a_011,バス-出勤トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05a_012,バス-登校トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05a_013,バス-自由トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05a_014,バス-業務トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05a_015,バス-帰宅トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05a_016,バス-合計トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05a_017,自動車-出勤トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05a_018,自動車-登校トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05a_019,自動車-自由トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05a_020,自動車-業務トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05a_021,自動車-帰宅トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05a_022,自動車-合計トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05a_023,二輪-出勤トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05a_024,二輪-登校トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05a_025,二輪-自由トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05a_026,二輪-業務トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05a_027,二輪-帰宅トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05a_028,二輪-合計トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05a_029,徒歩-出勤トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05a_030,徒歩-登校トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05a_031,徒歩-自由トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05a_032,徒歩-業務トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05a_033,徒歩-帰宅トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05a_034,徒歩-合計トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05a_035,全トリップ数,NA
S05-a,"交通流動量_パーソントリップ発生・集中量
（平成24年度作成データ、原典資料：平成22年近畿圏パーソントリップ調査）",Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05a_001,都市圏,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05a_002,調査年度,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05a_003,発生集中,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05a_004,ゾーンコード,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05a_005,鉄道-出勤トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05a_006,鉄道-登校トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05a_007,鉄道-自由トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05a_008,鉄道-業務トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05a_009,鉄道-帰宅トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05a_010,鉄道-合計トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05a_011,バス-出勤トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05a_012,バス-登校トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05a_013,バス-自由トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05a_014,バス-業務トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05a_015,バス-帰宅トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05a_016,バス-合計トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05a_017,自動車-出勤トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05a_018,自動車-登校トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05a_019,自動車-自由トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05a_020,自動車-業務トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05a_021,自動車-帰宅トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05a_022,自動車-合計トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05a_023,二輪-出勤トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05a_024,二輪-登校トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05a_025,二輪-自由トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05a_026,二輪-業務トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05a_027,二輪-帰宅トリップ数,NA
